[12-Jun-2018 17:07:28 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/content-blocks/block-link_block.php on line 26
[12-Jun-2018 17:07:45 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:45 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:45 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:45 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:45 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:45 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:56 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:56 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:56 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:56 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:56 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:07:56 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:20 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:20 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:20 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:20 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:20 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:20 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:08:42 UTC] PHP Notice:  Undefined index: field_5b195c4bbdc42 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/functions.php on line 220
